,PM10_CONC_0,PM2_5_CONC_0,O3_0,NO2_0,CO_0,SO2_0,PM10_AQI_0,PM2_5_AQI_0,PM10_CONC_1,PM2_5_CONC_1,O3_1,NO2_1,CO_1,SO2_1,PM10_AQI_1,PM2_5_AQI_1,PM10_CONC_2,PM2_5_CONC_2,O3_2,NO2_2,CO_2,SO2_2,PM10_AQI_2,PM2_5_AQI_2,PM10_CONC_3,PM2_5_CONC_3,O3_3,NO2_3,CO_3,SO2_3,PM10_AQI_3,PM2_5_AQI_3,PM10_CONC_4,PM2_5_CONC_4,O3_4,NO2_4,CO_4,SO2_4,PM10_AQI_4,PM2_5_AQI_4,PM10_CONC_5,PM2_5_CONC_5,O3_5,NO2_5,CO_5,SO2_5,PM10_AQI_5,PM2_5_AQI_5,PM10_CONC_6,PM2_5_CONC_6,O3_6,NO2_6,CO_6,SO2_6,PM10_AQI_6,PM2_5_AQI_6,PM10_CONC_7,PM2_5_CONC_7,O3_7,NO2_7,CO_7,SO2_7,PM10_AQI_7,PM2_5_AQI_7,PM10_CONC_8,PM2_5_CONC_8,O3_8,NO2_8,CO_8,SO2_8,PM10_AQI_8,PM2_5_AQI_8,PM10_CONC_9,PM2_5_CONC_9,O3_9,NO2_9,CO_9,SO2_9,PM10_AQI_9,PM2_5_AQI_9,PM10_CONC_10,PM2_5_CONC_10,O3_10,NO2_10,CO_10,SO2_10,PM10_AQI_10,PM2_5_AQI_10,PM10_CONC_11,PM2_5_CONC_11,O3_11,NO2_11,CO_11,SO2_11,PM10_AQI_11,PM2_5_AQI_11,PM10_CONC_12,PM2_5_CONC_12,O3_12,NO2_12,CO_12,SO2_12,PM10_AQI_12,PM2_5_AQI_12,PM10_CONC_13,PM2_5_CONC_13,O3_13,NO2_13,CO_13,SO2_13,PM10_AQI_13,PM2_5_AQI_13,PM10_CONC_14,PM2_5_CONC_14,O3_14,NO2_14,CO_14,SO2_14,PM10_AQI_14,PM2_5_AQI_14,PM10_CONC_15,PM2_5_CONC_15,O3_15,NO2_15,CO_15,SO2_15,PM10_AQI_15,PM2_5_AQI_15,PM10_CONC_16,PM2_5_CONC_16,O3_16,NO2_16,CO_16,SO2_16,PM10_AQI_16,PM2_5_AQI_16,PM10_CONC_17,PM2_5_CONC_17,O3_17,NO2_17,CO_17,SO2_17,PM10_AQI_17,PM2_5_AQI_17,PM10_CONC_18,PM2_5_CONC_18,O3_18,NO2_18,CO_18,SO2_18,PM10_AQI_18,PM2_5_AQI_18,PM10_CONC_19,PM2_5_CONC_19,O3_19,NO2_19,CO_19,SO2_19,PM10_AQI_19,PM2_5_AQI_19,PM10_CONC_20,PM2_5_CONC_20,O3_20,NO2_20,CO_20,SO2_20,PM10_AQI_20,PM2_5_AQI_20,PM10_CONC_21,PM2_5_CONC_21,O3_21,NO2_21,CO_21,SO2_21,PM10_AQI_21,PM2_5_AQI_21,PM10_CONC_22,PM2_5_CONC_22,O3_22,NO2_22,CO_22,SO2_22,PM10_AQI_22,PM2_5_AQI_22,PM10_CONC_23,PM2_5_CONC_23,O3_23,NO2_23,CO_23,SO2_23,PM10_AQI_23,PM2_5_AQI_23,PM10_CONC_24,PM2_5_CONC_24,O3_24,NO2_24,CO_24,SO2_24,PM10_AQI_24,PM2_5_AQI_24,PM10_CONC_25,PM2_5_CONC_25,O3_25,NO2_25,CO_25,SO2_25,PM10_AQI_25,PM2_5_AQI_25,PM10_DAY_AVE,PM2_5_DAY_AVE,O3_DAY_AVE,NO2_DAY_AVE,CO_DAY_AVE,SO2_DAY_AVE,FISH_TOT_PRICE_DAY,FISH_TOT_NUM_DAY,FISH_AVE_PRICE_DAY
2017-07-11,35.91666667,24.125,0.03425,0.022666667,0.408333333,0.003625,30.70833333,72.83333333,35.20833333,23.70833333,0.035125,0.028875,0.466666667,0.003041667,29.95833333,69.91666667,33.08333333,24.375,0.039083333,0.02825,0.391666667,0.002291667,28.625,71.83333333,38.83333333,27.625,0.029541667,0.024625,0.3375,0.003125,32.91666667,81.58333333,32.58333333,22.04166667,0.029291667,0.023208333,0.541666667,0.003791667,28.625,66.20833333,37.45833333,23.5,0.031583333,0.0225,0.604166667,0.004,31.45833333,67.91666667,30.625,20.70833333,0.047458333,0.020166667,0.283333333,0.004333333,26.91666667,64,39.54166667,27.83333333,0.030166667,0.022583333,0.320833333,0.006125,32.875,75.125,38.20833333,25.625,0.03475,0.0255,0.4375,0.002416667,32.29166667,75.41666667,31.08333333,22.66666667,0.043583333,0.020541667,0.233333333,0.00275,26.66666667,66.66666667,31.08333333,25.08333333,0.033833333,0.020083333,0.475,0.004041667,27.5,72.95833333,37.25,22.58333333,0.040083333,0.024208333,0.4125,0.002416667,31.875,68.125,34.66666667,26.625,0.037916667,0.023041667,0.2375,0.003291667,30.625,77.20833333,40.54166667,26.08333333,0.029291667,0.025958333,0.408333333,0.004375,33.5,76.875,36.83333333,26.45833333,0.032666667,0.023083333,0.420833333,0.003708333,31.75,78.45833333,36.45833333,29.08333333,0.031208333,0.022166667,0.408333333,0.001458333,30.54166667,83.125,36.45833333,20.75,0.032541667,0.02375,0.333333333,0.006458333,31.125,64.08333333,35.70833333,22,0.028625,0.018083333,0.429166667,0.00525,30.625,67.20833333,37.625,24.54166667,0.034375,0.018833333,0.366666667,0.003166667,31.20833333,73.54166667,42.08333333,24.25,0.034041667,0.0275,0.458333333,0.002416667,34.29166667,71.54166667,38.375,23.5,0.034541667,0.020875,0.329166667,0.00275,32.625,70.54166667,44.70833333,31.95833333,0.033583333,0.022041667,0.35,0.00575,36.08333333,91.25,33.875,18.79166667,0.030416667,0.017375,0.470833333,0.002375,29.66666667,59.04166667,32.375,21.125,0.032125,0.02,0.354166667,0.004333333,28.375,67.70833333,30.125,20.16666667,0.034375,0.020833333,0.504166667,0.004,26.95833333,61.75,32.125,20.58333333,0.034625,0.022166667,0.391666667,0.003125,27.91666667,63.45833333,83,121,121,19,7,2,-1,-1,-1
2017-07-12,48.75,32.79166667,0.042291667,0.0205,0.433333333,0.00375,43.33333333,95.75,47.41666667,33.125,0.043083333,0.027875,0.495833333,0.00325,41.70833333,96.91666667,44.83333333,33.58333333,0.051666667,0.024125,0.4,0.002375,39.70833333,97.54166667,52.95833333,36.125,0.036416667,0.023,0.370833333,0.003166667,46.04166667,103.4583333,45.29166667,28.91666667,0.032875,0.023875,0.575,0.003791667,41.16666667,87.04166667,57.125,36.91666667,0.038708333,0.021708333,0.633333333,0.003458333,48.70833333,104.5,40.29166667,26.45833333,0.058125,0.01825,0.3125,0.004333333,36.79166667,81.45833333,55.25,38.125,0.035666667,0.021833333,0.358333333,0.005958333,48.45833333,107.5416667,52.75,35.83333333,0.044333333,0.022583333,0.491666667,0.002541667,45.45833333,102.4166667,49.75,37.25,0.050791667,0.017375,0.266666667,0.002833333,43.20833333,105.25,46.08333333,35.08333333,0.043208333,0.01875,0.516666667,0.004625,40.70833333,101.0833333,52.75,34.33333333,0.053458333,0.020416667,0.429166667,0.002541667,45.91666667,99.5,42,29.58333333,0.047791667,0.020416667,0.404166667,0.003208333,37.58333333,88.70833333,46.54166667,31.16666667,0.038,0.024375,0.3875,0.004458333,41.125,92.29166667,46.83333333,34.83333333,0.042458333,0.019833333,0.441666667,0.004125,41.625,100.5416667,47.75,40,0.040833333,0.01875,0.4375,0.001458333,41.70833333,109.2083333,44.875,25.79166667,0.04225,0.019208333,0.358333333,0.006333333,39.875,80.125,43.25,24.5,0.037166667,0.014875,0.454166667,0.005541667,39.375,77.125,53.33333333,35.04166667,0.04,0.018125,0.425,0.003416667,46.08333333,100.9166667,49.375,28.375,0.046041667,0.023041667,0.504166667,0.0025,43.95833333,85.625,54.16666667,35,0.041875,0.017666667,0.341666667,0.003291667,47.33333333,100.75,56.75,39.79166667,0.039125,0.019541667,0.3625,0.006166667,48.25,111.375,43.79166667,26.54166667,0.038041667,0.01375,0.483333333,0.002791667,39.20833333,81.625,55.45833333,36.25,0.035416667,0.019541667,0.375,0.0045,48.54166667,103.2916667,44.95833333,27.70833333,0.039833333,0.021833333,0.575,0.004125,41.33333333,84,48.95833333,28.91666667,0.039041667,0.023291667,0.445833333,0.003125,44,86.70833333,60,153,100,11,6,2,72000,52,1384.615385
2017-07-13,48.95833333,34,0.03875,0.027666667,0.479166667,0.004333333,44,99,43.625,32.33333333,0.039375,0.034083333,0.533333333,0.003875,39.58333333,95.375,42.45833333,32.125,0.047833333,0.035166667,0.466666667,0.003291667,38.875,94.375,52.66666667,35.5,0.030583333,0.031333333,0.425,0.003541667,46.375,101.9166667,44.66666667,31.04166667,0.031041667,0.03175,0.645833333,0.003916667,40.33333333,92.58333333,49.91666667,34.625,0.035083333,0.029541667,0.6875,0.004083333,44.66666667,99.91666667,41.95833333,28.54166667,0.051458333,0.026,0.3375,0.004833333,38,86.375,53.45833333,37.875,0.035541667,0.023916667,0.341666667,0.006375,45.95833333,106.8333333,52.375,34.625,0.038041667,0.028458333,0.508333333,0.003333333,46.16666667,100.3333333,42.91666667,32.04166667,0.0485,0.019333333,0.270833333,0.003291667,39.16666667,94.91666667,44.875,35.58333333,0.039333333,0.023291667,0.508333333,0.004916667,40.54166667,102.4583333,48.08333333,33,0.044416667,0.027125,0.470833333,0.003166667,43.25,96.875,44.33333333,33.79166667,0.041541667,0.024875,0.45,0.0035,40.58333333,98.75,53.58333333,34.91666667,0.03475,0.02825,0.466666667,0.005125,46.875,101.0416667,47.25,35.25,0.03475,0.033041667,0.554166667,0.005,42.95833333,101.5,48.75,42.04166667,0.036833333,0.026833333,0.495833333,0.001916667,44.41666667,116.5,56.16666667,33.66666667,0.038916667,0.029333333,0.420833333,0.006583333,48.58333333,98.33333333,48.83333333,33.875,0.035,0.020833333,0.5375,0.006708333,44,99.04166667,49.20833333,34.41666667,0.042916667,0.020083333,0.475,0.003791667,44.79166667,99.33333333,56.08333333,32.45833333,0.043083333,0.031708333,0.558333333,0.003708333,48.70833333,95.29166667,52.41666667,34.625,0.043166667,0.021791667,0.408333333,0.003708333,47.04166667,99.75,51.66666667,41.75,0.038583333,0.0275,0.458333333,0.006583333,47.08333333,116.1666667,48.25,30.08333333,0.032375,0.027166667,0.6125,0.0035,42.95833333,89.875,51.33333333,36.45833333,0.032083333,0.028333333,0.4625,0.005083333,44.91666667,104.2916667,47,30.16666667,0.036666667,0.0295,0.666666667,0.004333333,42.04166667,90,50.41666667,30.08333333,0.038791667,0.031791667,0.508333333,0.003416667,44.29166667,90.25,52,124,92,19,5,2,112000,82,1365.853659
2017-07-14,48.5,34.08333333,0.036291667,0.027541667,0.466666667,0.004666667,44.20833333,98.66666667,46.125,34,0.034791667,0.038,0.55,0.004791667,42.25,98.54166667,43.33333333,32.375,0.042833333,0.0405,0.491666667,0.004375,39.83333333,94.75,50.29166667,35.70833333,0.02975,0.027791667,0.395833333,0.004083333,44.83333333,102.5416667,45.20833333,30.20833333,0.026208333,0.031833333,0.65,0.003916667,41.625,89.79166667,54.91666667,36.08333333,0.029166667,0.031333333,0.616666667,0.003583333,48,103.9583333,42.125,28.83333333,0.045916667,0.028,0.35,0.005041667,39.04166667,86.45833333,57.5,38.375,0.030041667,0.025833333,0.441666667,0.0065,50.66666667,108.375,55.33333333,38.45833333,0.032458333,0.033875,0.529166667,0.003916667,49.16666667,108.9166667,44.33333333,33.20833333,0.042208333,0.021416667,0.2875,0.003708333,40.83333333,96.375,46.83333333,37.20833333,0.034083333,0.024208333,0.541666667,0.004208333,42.83333333,105.625,52.16666667,36.54166667,0.038916667,0.029625,0.4625,0.003833333,46.91666667,104.0416667,47.29166667,34.125,0.0345,0.028875,0.425,0.003916667,43.20833333,98.75,51.58333333,35.20833333,0.033,0.02925,0.4125,0.006125,46.25,101.0833333,47.41666667,36.25,0.038458333,0.026625,0.491666667,0.005875,43.16666667,103.7916667,49.25,41.33333333,0.03975,0.02525,0.466666667,0.002916667,43.25,113.8333333,52.45833333,31.25,0.0365,0.029875,0.429166667,0.006666667,46.29166667,92.66666667,44.75,35.20833333,0.038583333,0.0165,0.470833333,0.007375,41.16666667,101.5416667,47.79166667,33.58333333,0.043208333,0.020375,0.445833333,0.004208333,42.70833333,97.83333333,52.79166667,30.29166667,0.047833333,0.026875,0.554166667,0.004875,47.5,89.79166667,50.125,32.08333333,0.038583333,0.024083333,0.3875,0.004041667,45.04166667,94,43.79166667,39.66666667,0.038125,0.021958333,0.404166667,0.005,40.16666667,111.5,44.5,28.54166667,0.036416667,0.020583333,0.529166667,0.003916667,40.58333333,86.08333333,48.41666667,34.5,0.029791667,0.026291667,0.4125,0.005291667,43.41666667,99.91666667,43.29166667,28.95833333,0.0335,0.026875,0.583333333,0.004625,40.16666667,86.79166667,51.16666667,30.83333333,0.031583333,0.029166667,0.470833333,0.003375,45.91666667,91.25,45,101,73,13,7,1,39000,66,590.9090909
2017-07-15,21.08333333,14,0.022166667,0.020416667,0.341666667,0.003791667,19.45833333,52.29166667,20.95833333,12.45833333,0.020458333,0.027958333,0.4,0.003083333,19.29166667,47.91666667,19.91666667,14.16666667,0.0245,0.027208333,0.325,0.002416667,18.41666667,52.54166667,24.75,16.79166667,0.0175,0.021375,0.291666667,0.003041667,22.875,59.70833333,19.29166667,12.16666667,0.016833333,0.021416667,0.520833333,0.003833333,17.91666667,46.95833333,21.95833333,10.70833333,0.019,0.022375,0.429166667,0.003833333,20.33333333,42.125,17.08333333,11.33333333,0.030583333,0.018833333,0.2125,0.00425,15.875,43.875,24.45833333,16.54166667,0.016041667,0.020666667,0.258333333,0.006041667,22.75,56.79166667,23.625,15.29166667,0.019666667,0.026833333,0.425,0.002875,21.75,54.45833333,18,12.875,0.028208333,0.020208333,0.208333333,0.003,16.70833333,48.625,19.79166667,14.33333333,0.021583333,0.017125,0.408333333,0.003458333,18.375,52.45833333,24,13.5,0.026958333,0.02125,0.366666667,0.002708333,22.16666667,50.75,20.75,14.5,0.025458333,0.021708333,0.275,0.002791667,19.20833333,51.58333333,22.75,14.5,0.019541667,0.025875,0.383333333,0.004541667,21.04166667,51.70833333,23.04166667,16.66666667,0.02425,0.018333333,0.358333333,0.004166667,21.20833333,58.91666667,22.25,18.75,0.022083333,0.019916667,0.325,0.003875,20.54166667,63.58333333,22.79166667,12.70833333,0.02725,0.020666667,0.329166667,0.006,21.125,47.16666667,18.41666667,14.04166667,0.022666667,0.014166667,0.366666667,0.005791667,17.04166667,51.79166667,18.79166667,14.375,0.021833333,0.017916667,0.316666667,0.003333333,17.45833333,53.16666667,24.75,13.54166667,0.026875,0.02125,0.4875,0.00225,22.875,50.08333333,24.33333333,14.04166667,0.023625,0.017,0.270833333,0.002625,22.41666667,52.33333333,23.75,20.375,0.01875,0.018583333,0.291666667,0.003333333,21.95833333,68.33333333,19.125,11,0.024291667,0.012666667,0.408333333,0.002583333,17.79166667,42.91666667,16.91666667,13.375,0.018833333,0.017416667,0.304166667,0.0045,15.70833333,50.45833333,17.375,10.58333333,0.020375,0.018625,0.433333333,0.004,16.125,41.95833333,18.58333333,11.33333333,0.019208333,0.020833333,0.358333333,0.003083333,17.25,44.75,66,104,109,22,11,1,118500,172,688.9534884
2017-07-16,17.375,11.75,0.019291667,0.017625,0.341666667,0.0035,15.91666667,45.58333333,16.41666667,9.333333333,0.019791667,0.022041667,0.366666667,0.003291667,15.16666667,36.66666667,16.5,11.91666667,0.020166667,0.025583333,0.320833333,0.00275,15.20833333,46.5,19.5,13.95833333,0.01575,0.017208333,0.291666667,0.003166667,18.04166667,52.95833333,16.41666667,9.791666667,0.017208333,0.017,0.508333333,0.00375,15.16666667,38.75,17,7.875,0.017208333,0.019083333,0.504166667,0.002291667,15.66666667,31.08333333,14.33333333,9.791666667,0.027708333,0.01625,0.225,0.004166667,13.25,39.16666667,18.08333333,12.16666667,0.016875,0.015291667,0.241666667,0.005958333,16.75,44.375,19.29166667,12.5,0.018541667,0.022791667,0.429166667,0.003,17.83333333,47.91666667,13.08333333,9.25,0.024041667,0.017458333,0.225,0.003083333,12.04166667,35.66666667,15.58333333,10.79166667,0.0185,0.015458333,0.408333333,0.002666667,14.33333333,41.375,19.91666667,11.375,0.022208333,0.019166667,0.358333333,0.003041667,18.54166667,43.33333333,17.54166667,12.45833333,0.024375,0.015708333,0.225,0.00275,16.16666667,47.08333333,19.25,12.625,0.016083333,0.024375,0.3875,0.004916667,17.79166667,47.875,20.20833333,16,0.019708333,0.016833333,0.354166667,0.004666667,18.66666667,58.375,17.95833333,15.83333333,0.017916667,0.018583333,0.345833333,0.004,16.45833333,57.58333333,18.75,11.29166667,0.021416667,0.019416667,0.341666667,0.006125,17.29166667,44.375,16.54166667,13.16666667,0.017416667,0.013333333,0.383333333,0.006041667,15.33333333,49.375,14.875,11.58333333,0.020041667,0.01375,0.320833333,0.003041667,13.875,44.625,21.41666667,12.58333333,0.021041667,0.01925,0.4625,0.003208333,19.75,46.45833333,20.5,11.29166667,0.019083333,0.016083333,0.283333333,0.002291667,18.91666667,43.16666667,19.41666667,16.91666667,0.01425,0.017416667,0.304166667,0.003291667,17.95833333,60.04166667,15.41666667,9.583333333,0.019416667,0.012166667,0.416666667,0.0025,14.25,38.75,14.5,10.95833333,0.016208333,0.015458333,0.320833333,0.0045,13.5,42.875,15.16666667,9.333333333,0.019166667,0.015791667,0.433333333,0.004166667,14,37.33333333,15.83333333,9.958333333,0.018333333,0.016,0.333333333,0.002916667,14.625,39,53,160,80,14,9,2,-1,-1,-1
2017-07-17,22.5,13.75,0.01775,0.02125,0.3375,0.004041667,20.83333333,53.66666667,20.79166667,11.45833333,0.018375,0.027083333,0.366666667,0.003583333,19.25,45.70833333,20.58333333,13.875,0.021291667,0.027416667,0.3,0.00325,19,53.375,24.875,15.625,0.015125,0.02075,0.270833333,0.003416667,23.04166667,57.54166667,19.91666667,12.91666667,0.013375,0.022,0.5125,0.003875,18.375,50.375,24.25,9.958333333,0.015875,0.023208333,0.541666667,0.004291667,22.54166667,40.20833333,18.25,12.20833333,0.022083333,0.019291667,0.275,0.004375,17,48.66666667,25.04166667,13.79166667,0.013291667,0.022125,0.25,0.006333333,23.33333333,51.20833333,20.875,12.625,0.016125,0.025041667,0.358333333,0.003625,19.33333333,48.54166667,22.58333333,13.75,0.018041667,0.02075,0.204166667,0.003166667,20.875,52.75,22.875,16.20833333,0.013166667,0.022208333,0.429166667,0.003708333,21.20833333,59.29166667,26.625,15.08333333,0.016125,0.027583333,0.375,0.003333333,24.625,56.83333333,24.58333333,13.54166667,0.018333333,0.023666667,0.258333333,0.003208333,22.875,51.41666667,22.04166667,14.58333333,0.014125,0.025875,0.354166667,0.005291667,20.5,54.83333333,23.875,17.20833333,0.020375,0.019166667,0.325,0.004416667,22.16666667,61.08333333,22.16666667,17.41666667,0.019125,0.01975,0.316666667,0.004,20.58333333,61.75,24.20833333,13.54166667,0.022208333,0.020875,0.320833333,0.005958333,22.45833333,52.04166667,19.875,13.29166667,0.018833333,0.014333333,0.3375,0.005833333,18.54166667,50.95833333,19.79166667,13.16666667,0.018291667,0.018333333,0.308333333,0.0035,18.29166667,51.66666667,25.04166667,13,0.023208333,0.021458333,0.445833333,0.002791667,23.16666667,50.20833333,25.41666667,13.33333333,0.020291667,0.016916667,0.245833333,0.002916667,23.58333333,52,23.75,19.08333333,0.015666667,0.018375,0.2625,0.003916667,22,65.54166667,19.66666667,11,0.021416667,0.013083333,0.404166667,0.003041667,18.25,44.25,20.83333333,10.29166667,0.016291667,0.018083333,0.3125,0.004958333,19.33333333,41.45833333,21.29166667,12.25,0.017708333,0.018083333,0.425,0.003916667,19.70833333,48.375,23.83333333,13.54166667,0.015708333,0.022958333,0.375,0.003291667,22.04166667,52.66666667,55,136,57,14,7,1,106900,129,828.6821705
2017-07-18,26.41666667,17.54166667,0.026958333,0.024916667,0.3875,0.004083333,24.375,62.375,25.66666667,16.625,0.028041667,0.031041667,0.445833333,0.003833333,23.66666667,60.125,25.08333333,17.70833333,0.032166667,0.030916667,0.354166667,0.003458333,23.25,62.70833333,28.5,19.91666667,0.022416667,0.026166667,0.329166667,0.003625,26.33333333,67.45833333,24.25,15.70833333,0.022791667,0.026208333,0.520833333,0.003916667,22.5,57.08333333,26.54166667,14.70833333,0.0235,0.028125,0.545833333,0.003333333,24.5,54.66666667,22.375,15.58333333,0.017416667,0.025291667,0.391666667,0.004625,20.75,57.20833333,28.54166667,15.66666667,0.021916667,0.025,0.3,0.006333333,26.5,56.54166667,28.375,18.75,0.026625,0.027166667,0.408333333,0.003416667,26.25,64.625,22.54166667,15.58333333,0.031875,0.0205,0.266666667,0.003208333,20.875,57.33333333,23.79166667,17.25,0.024625,0.021,0.475,0.004166667,22.04166667,61,28.33333333,17.625,0.02925,0.026666667,0.395833333,0.003208333,26.25,62.29166667,25.625,17.125,0.033,0.022958333,0.3125,0.003041667,23.625,59.5,27.75,17.41666667,0.026125,0.027458333,0.383333333,0.005166667,25.70833333,61.33333333,28.125,20.70833333,0.026458333,0.025958333,0.4,0.004708333,26.04166667,69.16666667,27.16666667,22,0.02775,0.023916667,0.375,0.003958333,25.125,71.875,28.41666667,15.625,0.030958333,0.024375,0.370833333,0.00625,26.25,56.875,24.70833333,18.79166667,0.027375,0.018083333,0.383333333,0.006375,22.91666667,64.58333333,25.33333333,18.58333333,0.033708333,0.021333333,0.345833333,0.003833333,23.45833333,64.04166667,27.5,16.20833333,0.030291667,0.027458333,0.508333333,0.003166667,25.375,58.29166667,31.58333333,19.70833333,0.032208333,0.022708333,0.2875,0.0035,29.29166667,66.83333333,27.20833333,23.70833333,0.025666667,0.023208333,0.316666667,0.004416667,25.125,75.33333333,24.33333333,15.08333333,0.027,0.021166667,0.4625,0.00325,22.45833333,56.125,27,15.83333333,0.023708333,0.023958333,0.366666667,0.004875,25,56.54166667,23.58333333,16.54166667,0.023291667,0.025416667,0.4625,0.004833333,21.79166667,60.29166667,25.75,15.625,0.025666667,0.028791667,0.408333333,0.003583333,23.875,56.91666667,56,149,74,12,6,1,261200,174,1501.149425
2017-07-19,36.91666667,25.29166667,0.041041667,0.024291667,0.416666667,0.004125,34.16666667,78.875,34.79166667,23.70833333,0.044291667,0.028583333,0.45,0.003416667,32.16666667,75.70833333,34.33333333,25.41666667,0.050916667,0.029333333,0.366666667,0.003208333,31.83333333,79.375,39.33333333,26.79166667,0.042166667,0.023041667,0.345833333,0.003541667,36.41666667,82.125,33.16666667,22.91666667,0.03875,0.025583333,0.516666667,0.003791667,30.66666667,73.66666667,35.79166667,21.54166667,0.037541667,0.025791667,0.5125,0.003916667,33.20833333,70.875,31.08333333,21.54166667,0.027833333,0.022041667,0.4,0.0045,28.79166667,70.75,40.83333333,23,0.034291667,0.022916667,0.308333333,0.006041667,36.95833333,74.25,40.20833333,24.41666667,0.034416667,0.028708333,0.420833333,0.002791667,36.83333333,76.875,30.04166667,21.08333333,0.048708333,0.014916667,0.3375,0.002958333,27.875,69.91666667,26.83333333,21.75,0.036916667,0.016166667,0.495833333,0.0045,24.83333333,71.08333333,34.375,22.04166667,0.039833333,0.023416667,0.395833333,0.002916667,31.79166667,72.04166667,33.625,22.79166667,0.046583333,0.020208333,0.329166667,0.002458333,31.16666667,73.25,41.79166667,27.16666667,0.038916667,0.026875,0.429166667,0.004666667,37.25,83.375,40.08333333,29.79166667,0.041208333,0.02825,0.433333333,0.0045,36.91666667,88.79166667,36.625,30.875,0.044708333,0.025833333,0.4125,0.004083333,33.83333333,91.20833333,38.75,23.58333333,0.047625,0.025083333,0.3875,0.00625,35.45833333,75.5,39.66666667,30.75,0.039541667,0.019083333,0.4625,0.006291667,36.20833333,91.41666667,40.75,30.58333333,0.043458333,0.022583333,0.416666667,0.004125,37.66666667,90.75,42.875,25,0.047416667,0.030958333,0.483333333,0.003,38.20833333,78.58333333,45.66666667,29.70833333,0.040583333,0.025916667,0.270833333,0.003791667,41.41666667,89.125,39,34.66666667,0.036375,0.025458333,0.366666667,0.00475,36.20833333,100.2916667,36.45833333,21.33333333,0.041791667,0.023333333,0.495833333,0.003166667,33.41666667,70.08333333,37.58333333,25.04166667,0.039416667,0.02375,0.366666667,0.004833333,34.375,78.79166667,33.5,22.91666667,0.041416667,0.02425,0.566666667,0.004458333,30.91666667,73.95833333,35.125,21.54166667,0.041166667,0.025833333,0.4,0.003625,32.375,70.79166667,80,187,84,20,6,3,206500,220,938.6363636
2017-07-20,51.875,37.16666667,0.0405,0.028458333,0.5125,0.005416667,47.58333333,105.6666667,48.29166667,36.5,0.042,0.036333333,0.570833333,0.005458333,44.58333333,104.3333333,45.79166667,34.91666667,0.05075,0.03775,0.495833333,0.005125,42.33333333,100.0833333,56.33333333,37.95833333,0.038666667,0.030041667,0.504166667,0.0045,50.625,107.4166667,49.08333333,34.41666667,0.036166667,0.028375,0.616666667,0.00425,44.54166667,99.375,51.375,37.375,0.036,0.03125,0.7125,0.005625,47.375,106.0416667,44.04166667,31.16666667,0.028291667,0.027125,0.5125,0.005375,40.54166667,91.95833333,59.75,34,0.036375,0.028416667,0.4125,0.0065,51.83333333,98.54166667,60.5,41.91666667,0.03975,0.031833333,0.55,0.005166667,52.875,117,51.66666667,39.04166667,0.053,0.022125,0.504166667,0.004625,47.20833333,110.0416667,45.375,39.79166667,0.04275,0.0255,0.616666667,0.004375,41.54166667,111.3333333,53,37.875,0.047083333,0.031541667,0.525,0.004791667,48.20833333,107.4583333,52.625,38.04166667,0.045583333,0.028583333,0.475,0.004,47.58333333,108.1666667,56.79166667,38.91666667,0.037625,0.030458333,0.4625,0.007458333,49.66666667,110.125,49.70833333,38.54166667,0.041458333,0.028666667,0.516666667,0.006541667,45.625,108.7083333,48.16666667,42.375,0.039458333,0.027208333,0.479166667,0.004208333,44.45833333,117.9583333,53.58333333,35.16666667,0.04625,0.027291667,0.475,0.006208333,48.29166667,100.5,48.29166667,38.16666667,0.036291667,0.019208333,0.5,0.008083333,44.04166667,107.7916667,45,36.70833333,0.037916667,0.026,0.495833333,0.005291667,41.66666667,104.3333333,58.16666667,34,0.044583333,0.030083333,0.5625,0.005041667,50.875,97.91666667,56.625,37.54166667,0.04,0.027541667,0.258333333,0.004541667,51.20833333,106.125,48.125,43.20833333,0.032583333,0.025916667,0.433333333,0.006666667,44.25,119.7083333,52,33.04166667,0.041541667,0.021791667,0.583333333,0.004708333,47.16666667,95.95833333,60.25,40.33333333,0.035166667,0.027666667,0.475,0.00575,52.95833333,112.25,47.83333333,34.33333333,0.042458333,0.028708333,0.691666667,0.005875,44,98.83333333,52.33333333,32.66666667,0.043583333,0.029916667,0.516666667,0.004041667,46.875,95.25,21,214,40,12,6,1,143500,136,1055.147059
